scenario_id,event_class,config,model,correct_diag,correct_tool,grounded,halluc,recommendation,latency,confidence,is_correct,raw
CASE39_SCN_002928,E5,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.8727593421936035,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected event is a renewable down-ramp of 10 availability points at sgen_WIND.""}
```"
CASE39_SCN_002147,E4,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.962416410446167,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected event is a single generator outage (gen_3), which classifies as E4 on the cause axis.""}
```"
CASE39_SCN_004226,E8,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.006605863571167,0.99,False,"```json
{""event_class"": ""E1"", ""confidence"": 0.99, ""tool"": ""power_flow"", ""reason"": ""A 20 percent demand increase was injected across multiple load buses, driving thermal overloads on several lines and transformers.""}
```"
CASE39_SCN_002910,E5,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9514386653900146,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected mechanism is a large down-ramp of 60 availability points at renewable resource sgen_PV.""}
```"
CASE39_SCN_001586,E3,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9733269214630128,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event is a single transmission line outage of line_6_7, classifying it directly as E3.""}
```"
CASE39_SCN_001407,E2,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0513801574707031,1.0,True,"```json
{""event_class"":""E2"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected event is a 10% demand decrease at a single load bus (load_bus_23), which corresponds to a load drop.""}
```"
CASE39_SCN_002396,E4,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.8975679874420166,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected mechanism is explicitly defined as the outage of a single generator (gen_0).""}
```"
CASE39_SCN_004155,E8,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,0.890692949295044,1.0,False,"```json
{""event_class"":""E1"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected description explicitly specifies a 20% demand increase across 21 components, representing a load surge.""}
```"
CASE39_SCN_002918,E5,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9626526832580566,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected event is a small down-ramp of 10 availability points at renewable resource sgen_PV.""}
```"
CASE39_SCN_002718,E5,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.917015552520752,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected event is a medium up-ramp of 30 availability points at renewable resource sgen_PV.""}
```"
CASE39_SCN_002982,E5,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0520095825195312,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected description explicitly states a small down-ramp of availability points at renewable resource sgen_PV.""}
```"
CASE39_SCN_004803,E9,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9653630256652832,0.99,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 0.99,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism explicitly combines a transmission line outage (line_23_24) with a concurrent demand increase across multiple load buses, constituting a compound event.""
}
```"
CASE39_SCN_002028,E4,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9893949031829834,1.0,True,"```json
{""event_class"": ""E4"", ""confidence"": 1.0, ""tool"": ""contingency"", ""reason"": ""The injected mechanism is a single generator outage of gen_3.""}
```"
CASE39_SCN_004819,E9,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.3642432689666748,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected event description explicitly states an outage of line_26_27 combined with a 20% demand increase at multiple buses, representing a compound event.""}
```"
CASE39_SCN_003240,E6,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,0.948645830154419,1.0,False,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly a single unit generator outage of gen_1, classifying it as E4.""
}
```"
CASE39_SCN_001679,E3,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.991469383239746,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected event is explicitly defined as a single transmission line outage of line_25_26.""
}
```"
CASE39_SCN_001124,E2,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9247519969940186,0.99,True,"```json
{""event_class"": ""E2"", ""confidence"": 0.99, ""tool"": ""power_flow"", ""reason"": ""The injected event is a 20% demand decrease at load_bus_3, which directly corresponds to a load drop (negative demand change).""}
```"
CASE39_SCN_000615,E1,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0684728622436523,1.0,True,"```json
{""event_class"":""E1"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected event is a 10% demand increase at load_bus_12, which corresponds to a positive load surge.""}
```"
CASE39_SCN_000158,E0,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9069294929504396,1.0,True,"```json
{""event_class"":""E0"", ""confidence"":1.0, ""tool"":""power_flow"", ""reason"":""The injected description explicitly states no disturbance injected and there are no limit violations.""}
```"
CASE39_SCN_004208,E8,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,0.9677796363830566,1.0,False,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is a 20% demand increase across 21 load buses, which directly classifies as a load surge (E1).""
}
```"
CASE39_SCN_002256,E4,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.875962495803833,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event is an outage of generator 3, which classifies as a single generator outage (E4).""}
```"
CASE39_SCN_002272,E4,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.947275161743164,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event is the outage of generator gen_6, which maps directly to a single generator outage (E4).""}
```"
CASE39_SCN_004616,E9,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.8894884586334229,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected description explicitly specifies a compound event consisting of a generator outage (gen_2) and a large down-ramp of renewable availability (sgen_PV, sgen_WIND).""}
```"
CASE39_SCN_003265,E6,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.0994045734405518,1.0,False,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected event is the outage of generator gen_1, which directly classifies as a single generator outage (E4).""
}
```"
CASE39_SCN_004714,E9,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9093282222747804,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event description explicitly states an outage of line_1_39 combined with a 20% demand increase at multiple load buses, constituting a compound event.""}
```"
CASE39_SCN_001405,E2,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.910214900970459,1.0,True,"```json
{""event_class"":""E2"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected event is a 30% demand decrease at a single bus (load_bus_29), which corresponds to a load drop.""}
```"
CASE39_SCN_004513,E9,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9386050701141356,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event description explicitly indicates a compound event consisting of a transmission line outage combined with a load surge across multiple components.""}
```"
CASE39_SCN_001567,E3,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0290133953094482,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected event is a single transmission line outage on line_15_16, which directly maps to cause-axis class E3 despite resulting in thermal overloads.""
}
```"
CASE39_SCN_000920,E1,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0047221183776855,1.0,True,"```json
{""event_class"":""E1"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected mechanism explicitly states a 10% demand increase across 21 load components, which corresponds to a positive load surge.""}
```"
CASE39_SCN_000634,E1,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9126958847045898,1.0,True,"```json
{""event_class"":""E1"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected mechanism is a 40% demand increase at load_bus_15, corresponding to a positive load surge.""}
```"
CASE39_SCN_003775,E7,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0272669792175293,0.95,True,"```json
{""event_class"": ""E7"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""The injected event is an AVR setpoint shift raising excitation across multiple generators, resulting in system overvoltage exceeding 1.05 pu.""}
```"
CASE39_SCN_004507,E9,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0023257732391355,0.99,True,"```json
{""event_class"":""E9"",""confidence"":0.99,""tool"":""contingency"",""reason"":""The injected description explicitly combines a transmission line outage (line_2_25) with a simultaneous demand increase across 21 load components, constituting a compound event.""}
```"
CASE39_SCN_002576,E5,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.8645622730255127,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected description explicitly states a medium down-ramp of 30 availability points at renewable resource sgen_WIND.""}
```"
CASE39_SCN_001735,E3,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0311064720153809,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event description explicitly states an outage of a single transmission line (line_16_24), corresponding to a transmission-line outage.""}
```"
CASE39_SCN_002349,E4,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1829392910003662,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected mechanism is explicitly a single unit generator outage of gen_0.""}
```"
CASE39_SCN_000810,E1,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9502947330474854,1.0,True,"```json
{""event_class"":""E1"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected event is a 20% demand increase at load_bus_12, which corresponds to a positive load surge classified as E1.""}
```"
CASE39_SCN_000120,E0,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.8191373348236084,1.0,True,"```json
{""event_class"":""E0"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The scenario description explicitly states no disturbance injected and effect shows no limit violations.""}
```"
CASE39_SCN_003612,E7,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.950920820236206,0.95,True,"```json
{""event_class"":""E7"",""confidence"":0.95,""tool"":""power_flow"",""reason"":""Excitation setpoints were raised across multiple generators, resulting in system overvoltage exceeding 1.05 pu.""}
```"
CASE39_SCN_004806,E9,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9834182262420654,1.0,True,"```json
{""event_class"": ""E9"", ""confidence"": 1.0, ""tool"": ""contingency"", ""reason"": ""The injected description explicitly specifies a compound event consisting of the outage of gen_3 combined with a large down-ramp at renewable sources sgen_PV and sgen_WIND.""}
```"
CASE39_SCN_001218,E2,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9320197105407716,1.0,True,"```json
{""event_class"": ""E2"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""The injected mechanism is a 30% demand decrease at load_bus_12, which corresponds to a load drop (-% demand).""}
```"
CASE39_SCN_004035,E8,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,0.8997726440429688,0.99,False,"```json
{""event_class"": ""E1"", ""confidence"": 0.99, ""tool"": ""power_flow"", ""reason"": ""The injected event is a 20% demand increase across 21 load buses, corresponding to a load surge (E1).""}
```"
CASE39_SCN_002965,E5,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0157275199890137,0.99,True,"```json
{""event_class"": ""E5"", ""confidence"": 0.99, ""tool"": ""power_flow"", ""reason"": ""The injected event is a small up-ramp of 10 availability points at solar generator sgen_PV, which corresponds directly to a renewable ramp event class.""}
```"
CASE39_SCN_004785,E9,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9678299427032472,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected description explicitly specifies a compound event combining a transmission line outage (line_1_2) and a 20% demand increase across multiple load buses.""
}
```"
CASE39_SCN_001762,E3,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9171204566955566,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event is a single transmission line outage of line_22_23, which falls under the E3 taxonomy class.""}
```"
CASE39_SCN_004533,E9,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9724900722503662,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected description explicitly combines a generator outage (gen_1) and a large down-ramp of availability at renewable sources (sgen_PV, sgen_WIND), representing a compound event of two mechanisms.""}
```"
CASE39_SCN_001915,E3,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9160146713256836,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event is a single transmission line outage of line_5_6.""}
```"
CASE39_SCN_002267,E4,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.13010573387146,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event is a single generator outage (gen_1), which is classified as an E4 Generator Outage according to the mechanism-based taxonomy.""}
```"
CASE39_SCN_002014,E4,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.917494535446167,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected mechanism is explicitly a single generator outage targeting gen_2.""}
```"
CASE39_SCN_004762,E9,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9235398769378662,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected description explicitly states a compound event combining the outage of gen_0 and a large down-ramp of availability at sgen_PV and sgen_WIND.""}
```"
CASE39_SCN_004461,E8,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,0.9223015308380128,1.0,False,"```json
{""event_class"": ""E1"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""The injected event is a 20% demand increase across multiple load buses, which represents a system-wide load surge.""}
```"
CASE39_SCN_001646,E3,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9592165946960448,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event is a single transmission line outage of line_5_8, which corresponds to the E3 event class.""}
```"
CASE39_SCN_000854,E1,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.910897731781006,1.0,True,"```json
{""event_class"": ""E1"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""A 40% demand increase at load_bus_9 corresponds to a positive load surge (E1).""}
```"
CASE39_SCN_002838,E5,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.042905569076538,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected description explicitly states a small up-ramp of 10 availability points at sgen_WIND, corresponding to a renewable ramp event.""}
```"
CASE39_SCN_003815,E7,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9093093872070312,0.98,True,"```json
{""event_class"":""E7"",""confidence"":0.98,""tool"":""power_flow"",""reason"":""Excitation setpoints raised across multiple generators lead to system-wide overvoltage conditions exceeding 1.05 pu.""}
```"
CASE39_SCN_002969,E5,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9255218505859376,1.0,True,"```json
{""event_class"": ""E5"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""The injected event is a large up-ramp of 60 availability points at renewable resources sgen_PV and sgen_WIND.""}
```"
CASE39_SCN_002791,E5,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9201927185058594,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected mechanism is a renewable ramp (+10 availability points at sgen_WIND), which directly maps to class E5.""}
```"
CASE39_SCN_004410,E8,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': True, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,0.9598889350891112,1.0,False,"```json
{""event_class"": ""E1"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""The injected event explicitly specifies a 20% demand increase across multiple load buses, corresponding to a load surge (E1).""}
```"
CASE39_SCN_003202,E6,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': True, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,0.9590740203857422,1.0,False,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event is a single generator outage (gen_1), which is classified as E4 according to the taxonomy.""}
```"
CASE39_SCN_004075,E8,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.283116102218628,1.0,False,"```json
{""event_class"": ""E3"", ""confidence"": 1.0, ""tool"": ""contingency"", ""reason"": ""The injected mechanism is a single transmission line outage of line_4_5, which directly corresponds to class E3.""}
```"
CASE39_SCN_004007,E8,E2_LLM_RAG,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,0.9930970668792723,1.0,False,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""Injected event is a +20% demand increase across 21 load buses, which directly classifies as a load surge.""
}
```"
CASE39_SCN_001549,E3,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0186033248901367,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event is explicitly a single transmission line outage of line_10_11 (mechanism axis), classifying it as E3 despite causing a thermal overload outcome.""}
```"
CASE39_SCN_001888,E3,E2_LLM_RAG,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.8959865570068359,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected event is the outage of line_13_14, which corresponds to a single transmission-line outage mechanism (E3).""}
```"
